listing_id,city,state,locality,area_sqft,bhk,bathrooms,floor,total_floors,property_age_years,age_band,furnishing_status,property_type,price,price_per_sqft,parking,lift,security,power_backup,gym,pool,clubhouse,garden
L111907,hyderabad,Telangana,Kondapur,1372.4,3,,2,2.0,38.0,20+,full,apartment,11317400.0,8246.6,0,1,1,1,0,1,1,1
L111908,kolkata,West Bengal,New Town,1316.2,3,2.0,6,9.0,31.0,20+,semi,apartment,7863900.0,5974.8,1,1,0,0,1,0,0,1
L111909,kolkata,West Bengal,Garia,477.8,1,1.0,13,14.0,7.0,5-10,unfurnished,apartment,3114400.0,6517.8,0,1,1,1,0,1,0,1
L111910,mumbai,Maharashtra,Powai,1135.2,2,1.0,9,9.0,9.0,5-10,full,independent,50911400.0,44848.0,1,0,1,1,0,0,0,1
L111911,hyderabad,Telangana,Hitec City,942.4,2,1.0,9,12.0,18.0,10-20,full,apartment,10709000.0,11363.8,1,1,0,0,0,1,0,1
L111912,lucknow,Uttar Pradesh,Raebareli Road,1650.5,3,3.0,3,14.0,6.0,5-10,semi,apartment,5738000.0,3476.4,0,1,0,0,1,1,1,1
L111913,bengaluru,Karnataka,Whitefield,689.0,1,1.0,10,11.0,4.0,1-5,full,apartment,9730000.0,14121.6,1,0,1,0,0,0,1,1
L111914,lucknow,Uttar Pradesh,Indira Nagar,1039.1,2,1.0,1,1.0,2.0,1-5,semi,apartment,5461900.0,5256.2,1,0,0,0,0,1,0,1
L111915,mumbai,Maharashtra,Bandra,904.1,2,1.0,8,9.0,9.0,5-10,unfurnished,apartment,48830300.0,54012.7,0,0,1,0,1,0,1,0
L111916,jaipur,Rajasthan,Malviya Nagar,795.3,1,1.0,1,2.0,9.0,5-10,unfurnished,villa,5694300.0,7159.7,0,1,0,0,1,0,0,0
L111917,hyderabad,Telangana,Miyapur,1494.5,3,2.0,17,18.0,6.0,5-10,unfurnished,apartment,10580200.0,7079.3,0,1,1,1,0,1,0,1
L111918,hyderabad,Telangana,Miyapur,1683.1,5,5.0,0,0.0,5.0,5-10,full,plot,8550700.0,5080.3,1,1,0,1,0,0,0,0
L111919,hyderabad,Telangana,Uppal,956.1,2,2.0,0,15.0,13.0,10-20,unfurnished,independent,5865100.0,6134.5,0,0,1,0,0,1,1,1
L111920,ahmedabad,Gujarat,SG Highway,2269.2,4,3.0,10,23.0,0.0,new,semi,apartment,17982500.0,7924.5,0,1,1,0,0,0,0,1
L111921,lucknow,Uttar Pradesh,Indira Nagar,796.6,1,1.0,0,0.0,3.0,1-5,unfurnished,plot,2393200.0,3004.1,0,1,1,0,1,1,1,0
L111922,delhi,Delhi,South Delhi,1507.9,3,2.0,1,12.0,1.0,1-5,unfurnished,apartment,42384500.0,28107.4,1,0,0,0,1,0,1,1
L111923,bengaluru,Karnataka,Koramangala,709.6,1,1.0,3,7.0,,20+,semi,independent,11514500.0,16227.4,1,0,0,0,1,1,0,1
L111924,mumbai,Maharashtra,Navi Mumbai,2179.0,4,3.0,2,7.0,25.0,20+,full,independent,38519400.0,17677.6,0,1,0,0,0,0,1,1
L111925,ahmedabad,Gujarat,Bopal,1495.7,3,2.0,1,17.0,0.0,new,full,apartment,9550100.0,6385.2,1,1,0,1,1,1,1,0
L111926,hyderabad,Telangana,Gachibowli,1600.5,3,3.0,2,8.0,19.0,10-20,semi,independent,17459200.0,10908.6,1,0,0,0,1,1,1,0
L111927,pune,Maharashtra,Kharadi,1211.5,3,3.0,4,5.0,2.0,1-5,unfurnished,apartment,12969000.0,10704.5,0,0,0,1,0,1,0,1
L111928,lucknow,Uttar Pradesh,Raebareli Road,1339.5,3,2.0,3,6.0,1.0,1-5,unfurnished,apartment,3697000.0,2760.1,0,1,0,0,0,1,0,0
L111929,ahmedabad,Gujarat,Bopal,2075.2,5,5.0,12,14.0,3.0,1-5,full,apartment,13111000.0,6318.0,1,1,1,1,0,1,1,1
L111930,delhi,Delhi,Gurugram,1045.5,2,2.0,6,7.0,0.0,new,semi,independent,33323600.0,31874.5,1,1,0,0,0,0,0,0
L111931,kolkata,West Bengal,Behala,776.6,3,2.0,5,14.0,19.0,10-20,semi,apartment,4313500.0,5554.6,1,0,0,1,1,0,1,0
L111932,jaipur,Rajasthan,C-Scheme,647.6,1,1.0,3,6.0,4.0,1-5,semi,apartment,6277100.0,9692.5,0,1,0,1,0,1,0,0
L111933,kolkata,West Bengal,Salt Lake,1599.3,3,2.0,0,10.0,3.0,1-5,unfurnished,villa,16633900.0,10400.7,0,0,0,0,0,1,0,1
L111934,pune,Maharashtra,Baner,1060.0,3,2.0,7,12.0,4.0,1-5,semi,apartment,14591700.0,13766.3,1,0,1,1,1,0,0,1
L111935,chennai,Tamil Nadu,Adyar,761.2,2,2.0,5,,15.0,10-20,full,apartment,11342200.0,14899.8,0,1,0,0,1,1,0,1
L111936,jaipur,Rajasthan,Ajmer Road,857.2,1,1.0,1,2.0,27.0,20+,full,apartment,2624300.0,3061.5,1,1,0,1,1,1,1,1
L111937,kochi,Kerala,Fort Kochi,1099.6,2,1.0,2,9.0,19.0,10-20,unfurnished,apartment,7355700.0,6689.3,1,1,1,1,0,1,1,0
L111938,jaipur,Rajasthan,Ajmer Road,1500.6,4,4.0,2,15.0,8.0,5-10,semi,villa,7519200.0,5010.8,1,0,0,1,1,1,0,1
L111939,bengaluru,Karnataka,Koramangala,1070.0,3,3.0,1,8.0,11.0,10-20,full,apartment,19453000.0,18180.8,1,0,1,1,0,1,0,1
L111940,bengaluru,Karnataka,Electronic City,889.7,2,1.0,0,0.0,5.0,5-10,full,plot,5862400.0,6589.4,1,0,1,0,0,1,0,0
L111941,mumbai,Maharashtra,Bandra,1178.2,3,2.0,0,0.0,3.0,1-5,unfurnished,plot,46491300.0,39460.4,1,1,1,1,1,0,1,1
L111942,lucknow,Uttar Pradesh,Aliganj,771.6,1,1.0,5,18.0,33.0,20+,full,independent,3592000.0,4655.3,1,0,0,0,0,0,0,1
L111943,chennai,Tamil Nadu,Tambaram,1256.8,3,2.0,2,6.0,2.0,1-5,semi,apartment,8775800.0,6982.5,1,1,1,0,1,0,1,1
L111944,delhi,Delhi,South Delhi,1441.4,2,2.0,0,1.0,35.0,20+,unfurnished,independent,39275600.0,27247.3,1,0,1,0,1,1,1,0
L111945,delhi,Delhi,Gurugram,1038.3,2,1.0,7,8.0,5.0,5-10,full,apartment,26013400.0,25053.3,1,1,1,1,1,1,1,1
L111946,chandigarh,Chandigarh,Sector 8,1072.1,2,1.0,4,4.0,35.0,20+,full,apartment,16747500.0,15621.6,1,1,1,0,0,0,0,0
L111947,chandigarh,Chandigarh,Sector 22,1091.7,3,3.0,2,10.0,7.0,5-10,unfurnished,apartment,12511200.0,11460.5,0,1,1,1,0,1,0,0
L111948,jaipur,Rajasthan,Vaishali Nagar,1574.5,4,4.0,6,14.0,,10-20,unfurnished,apartment,7920100.0,5030.2,0,0,0,1,0,0,1,1
L111949,mumbai,Maharashtra,Andheri West,510.9,1,1.0,1,1.0,32.0,20+,semi,apartment,14914500.0,29194.8,1,1,1,1,0,1,1,0
L111950,ahmedabad,Gujarat,Maninagar,1783.1,4,3.0,4,,4.0,1-5,semi,independent,10798200.0,6055.7,1,1,1,1,0,1,1,1
L111951,kolkata,West Bengal,Behala,1083.3,2,1.0,0,10.0,26.0,20+,unfurnished,apartment,4227900.0,3902.9,1,1,1,1,1,1,1,0
L111952,kolkata,West Bengal,Garia,1198.6,3,2.0,6,7.0,7.0,5-10,unfurnished,apartment,7117300.0,5938.1,1,0,0,0,1,1,0,0
L111953,mumbai,Maharashtra,Bandra,1109.1,2,2.0,1,8.0,0.0,new,semi,apartment,69113900.0,62316.7,1,0,1,1,0,1,1,0
L111954,kolkata,West Bengal,Garia,1512.5,3,3.0,3,8.0,0.0,new,unfurnished,independent,10048400.0,6643.7,0,0,0,0,1,1,1,0
L111955,hyderabad,Telangana,Gachibowli,1453.7,4,3.0,6,13.0,28.0,20+,semi,independent,14574000.0,10025.2,1,0,1,1,1,0,0,0
L111956,bengaluru,Karnataka,Whitefield,2379.9,5,4.0,1,11.0,4.0,1-5,full,apartment,28557000.0,11999.3,1,0,1,0,0,0,1,0
L111957,kochi,Kerala,Kakkanad,1294.1,2,,1,14.0,0.0,new,unfurnished,apartment,8882000.0,6863.6,1,0,0,1,1,1,1,0
L111958,ahmedabad,Gujarat,Chandkheda,1123.6,2,2.0,1,7.0,0.0,new,unfurnished,apartment,5407000.0,4812.2,0,1,0,0,0,1,0,0
L111959,jaipur,Rajasthan,Mansarovar,1508.6,3,3.0,14,15.0,36.0,20+,full,apartment,7779500.0,5156.7,1,0,1,1,1,1,1,1
L111960,pune,Maharashtra,Koregaon Park,872.2,2,1.0,0,7.0,5.0,5-10,full,apartment,16365700.0,18764.0,1,0,1,0,0,1,0,1
L111961,hyderabad,Telangana,Uppal,915.9,2,1.0,0,3.0,6.0,5-10,unfurnished,apartment,4881200.0,5329.2,0,1,1,0,1,1,0,1
L111962,pune,Maharashtra,Hinjewadi,999.3,2,,5,8.0,0.0,new,semi,independent,13035500.0,13044.6,0,1,1,1,0,0,1,0
L111963,kolkata,West Bengal,Behala,748.3,1,,10,18.0,0.0,new,full,independent,6147200.0,8215.1,1,0,0,1,1,1,0,1
L111964,mumbai,Maharashtra,Andheri West,1014.7,2,1.0,0,0.0,2.0,1-5,unfurnished,plot,8046100.0,7929.5,1,0,0,1,0,0,0,1
L111965,mumbai,Maharashtra,Thane,638.8,1,1.0,12,15.0,1.0,1-5,unfurnished,apartment,14247500.0,22303.1,0,1,0,1,0,0,1,0
L111966,kolkata,West Bengal,Salt Lake,1099.2,3,3.0,11,16.0,0.0,new,unfurnished,apartment,12296300.0,11186.3,0,0,1,0,0,0,1,1
L111967,chennai,Tamil Nadu,OMR,1895.6,3,2.0,5,5.0,3.0,1-5,semi,villa,22218300.0,11721.1,0,0,0,1,1,1,0,1
L111968,bengaluru,Karnataka,Indiranagar,993.0,2,2.0,5,9.0,15.0,10-20,unfurnished,villa,19172600.0,19308.5,0,0,1,0,0,0,0,1
L111969,bengaluru,Karnataka,Indiranagar,1658.4,3,3.0,0,0.0,12.0,10-20,semi,plot,22912100.0,13815.4,0,1,1,0,0,1,1,0
L111970,chandigarh,Chandigarh,Zirakpur,1627.4,3,2.0,0,2.0,10.0,10-20,semi,apartment,10611900.0,6520.8,1,1,1,1,1,1,0,0
L111971,lucknow,Uttar Pradesh,Hazratganj,960.3,2,2.0,0,27.0,0.0,new,semi,apartment,6766000.0,7045.9,1,0,0,1,0,0,1,0
L111972,mumbai,Maharashtra,Powai,1463.5,4,4.0,6,13.0,3.0,1-5,unfurnished,apartment,58491200.0,39967.5,0,0,0,1,1,0,1,0
L111973,mumbai,Maharashtra,Powai,2150.8,5,4.0,0,5.0,1.0,1-5,semi,independent,93415500.0,43433.3,0,1,0,1,1,0,1,1
L111974,hyderabad,Telangana,Uppal,873.7,2,1.0,0,1.0,14.0,10-20,unfurnished,apartment,4747400.0,5433.9,1,0,0,1,0,1,0,0
L111975,chennai,Tamil Nadu,Adyar,1134.7,3,3.0,13,23.0,0.0,new,unfurnished,apartment,17160300.0,15122.8,0,0,1,0,1,0,0,0
L111976,jaipur,Rajasthan,Mansarovar,1398.9,4,4.0,12,15.0,0.0,new,unfurnished,apartment,8226500.0,5880.8,0,0,1,1,0,1,1,0
L111977,lucknow,Uttar Pradesh,Indira Nagar,1549.1,3,2.0,0,0.0,14.0,10-20,unfurnished,plot,4637800.0,2993.9,1,1,1,0,1,0,1,0
L111978,delhi,Delhi,Rohini,1182.4,2,2.0,12,16.0,4.0,1-5,unfurnished,apartment,17562900.0,14853.2,1,1,0,0,0,1,1,1
L111979,kochi,Kerala,Edappally,801.7,2,1.0,4,15.0,14.0,10-20,full,independent,6188900.0,7720.1,1,1,0,0,1,0,0,0
L111980,ahmedabad,Gujarat,Vastrapur,1348.0,2,1.0,8,12.0,5.0,5-10,full,apartment,10280000.0,7625.9,1,0,1,0,0,1,1,0
L111981,mumbai,Maharashtra,Navi Mumbai,973.2,1,1.0,1,12.0,38.0,20+,unfurnished,independent,17638000.0,18124.2,1,1,0,1,1,1,1,0
L111982,pune,Maharashtra,Wakad,1414.3,2,2.0,1,1.0,0.0,new,semi,apartment,13823700.0,9774.5,1,0,0,1,1,0,0,0
L111983,jaipur,Rajasthan,Mansarovar,1419.8,2,2.0,4,7.0,3.0,1-5,semi,villa,10075100.0,7096.2,0,0,0,0,1,1,0,0
L111984,kolkata,West Bengal,New Town,913.0,2,1.0,7,8.0,,new,full,apartment,7873900.0,8624.0,1,0,0,1,0,0,1,1
L111985,jaipur,Rajasthan,Vaishali Nagar,702.1,1,1.0,1,1.0,0.0,new,full,independent,4971400.0,7081.3,1,0,0,1,1,0,0,1
L111986,kochi,Kerala,Aluva,1044.7,2,2.0,10,16.0,13.0,10-20,semi,apartment,4206400.0,4026.5,0,0,0,1,0,1,0,0
L111987,chennai,Tamil Nadu,Velachery,1516.6,5,,4,4.0,9.0,5-10,unfurnished,apartment,13749700.0,9066.2,1,0,1,0,0,1,1,0
L111988,bengaluru,Karnataka,Sarjapur Road,640.4,1,1.0,6,8.0,12.0,10-20,semi,independent,7881800.0,12307.1,0,0,0,1,1,1,0,1
L111989,chandigarh,Chandigarh,Mohali,1647.5,3,2.0,10,11.0,0.0,new,full,villa,22971500.0,13942.9,1,0,0,1,0,1,0,0
L111990,kochi,Kerala,Panampilly Nagar,748.8,1,1.0,1,1.0,,20+,semi,apartment,5391200.0,7199.8,0,0,1,1,0,1,0,1
L111991,pune,Maharashtra,Kharadi,1114.0,2,2.0,2,6.0,3.0,1-5,unfurnished,independent,15094900.0,13550.1,0,0,1,0,1,0,0,1
L111992,jaipur,Rajasthan,Malviya Nagar,1292.0,3,2.0,0,0.0,2.0,1-5,semi,plot,6771900.0,5241.5,1,1,1,0,1,0,1,0
L111993,delhi,Delhi,Greater Noida,1027.6,2,2.0,2,20.0,4.0,1-5,unfurnished,apartment,9809300.0,9545.8,0,1,0,0,0,1,0,0
L111994,chennai,Tamil Nadu,Tambaram,1263.3,2,2.0,11,11.0,0.0,new,unfurnished,villa,12976500.0,10272.0,1,0,0,1,1,1,1,0
L111995,delhi,Delhi,Rohini,803.8,1,1.0,11,14.0,6.0,5-10,unfurnished,apartment,12040900.0,14979.3,1,1,1,0,0,1,0,0
L111996,lucknow,Uttar Pradesh,Indira Nagar,1389.9,3,3.0,11,14.0,2.0,1-5,unfurnished,independent,9294400.0,6687.0,1,0,1,1,1,0,0,1
L111997,kolkata,West Bengal,Salt Lake,889.4,3,2.0,4,21.0,6.0,5-10,semi,apartment,7983800.0,8976.8,0,0,1,1,0,1,0,0
L111998,hyderabad,Telangana,Hitec City,2070.8,4,3.0,8,8.0,5.0,5-10,unfurnished,apartment,23549400.0,11372.4,1,1,0,1,1,1,1,1
L111999,kolkata,West Bengal,Ballygunge,825.2,1,1.0,9,11.0,4.0,1-5,full,apartment,11180400.0,13549.4,0,1,1,0,1,0,1,0
L112000,chennai,Tamil Nadu,Tambaram,892.6,2,1.0,5,13.0,16.0,10-20,full,apartment,5760600.0,6453.6,1,0,0,0,0,1,0,0
L112001,bengaluru,Karnataka,Sarjapur Road,1763.6,5,5.0,0,0.0,0.0,new,semi,plot,16467700.0,9337.8,0,0,0,0,1,1,0,0
L112002,delhi,Delhi,Rohini,1215.7,3,3.0,3,14.0,12.0,10-20,unfurnished,apartment,18749800.0,15422.7,1,1,1,1,0,1,1,1
L112003,mumbai,Maharashtra,Borivali,1158.3,2,1.0,1,1.0,0.0,new,full,apartment,31583400.0,27267.4,0,1,0,0,0,0,1,0
L112004,bengaluru,Karnataka,Whitefield,2201.9,4,4.0,5,25.0,8.0,5-10,semi,apartment,24961500.0,11336.2,1,1,1,0,1,1,0,1
L112005,chennai,Tamil Nadu,OMR,2297.3,5,5.0,10,17.0,2.0,1-5,semi,apartment,19658100.0,8557.2,1,0,0,1,1,0,0,0
L112006,ahmedabad,Gujarat,Bopal,1473.6,4,4.0,5,7.0,8.0,5-10,semi,apartment,8102900.0,5498.8,1,0,0,0,0,0,0,1
L112007,chennai,Tamil Nadu,Velachery,1403.5,4,3.0,11,14.0,33.0,20+,semi,villa,14507400.0,10336.4,0,1,0,1,0,1,0,0
L112008,kochi,Kerala,Aluva,1069.5,2,1.0,5,10.0,0.0,new,semi,villa,8450000.0,7901.0,1,1,1,0,1,0,0,1
L112009,chennai,Tamil Nadu,Adyar,905.3,1,1.0,0,0.0,6.0,5-10,semi,plot,9248200.0,10215.2,0,0,0,0,1,0,0,0
L112010,chandigarh,Chandigarh,Sector 8,2653.0,5,4.0,9,22.0,18.0,10-20,unfurnished,apartment,31746100.0,11965.9,0,1,1,0,0,0,1,0
L112011,kolkata,West Bengal,Behala,1550.2,3,2.0,6,12.0,15.0,10-20,semi,independent,9280200.0,5986.6,1,1,0,1,1,1,0,1
L112012,kolkata,West Bengal,Ballygunge,969.9,2,2.0,8,9.0,6.0,5-10,semi,apartment,13016500.0,13420.3,0,0,1,0,0,0,0,1
L112013,chandigarh,Chandigarh,Sector 22,2371.5,5,5.0,6,11.0,11.0,10-20,unfurnished,independent,28548800.0,12038.5,0,0,0,0,0,1,0,1
L112014,ahmedabad,Gujarat,Chandkheda,1088.2,2,1.0,2,,1.0,1-5,unfurnished,apartment,5629800.0,5173.5,1,1,1,0,0,1,1,0
L112015,mumbai,Maharashtra,Bandra,1353.1,2,2.0,9,13.0,4.0,1-5,unfurnished,independent,95191800.0,70350.2,1,1,1,0,0,1,1,0
L112016,delhi,Delhi,Greater Noida,1373.1,3,3.0,7,11.0,1.0,1-5,full,apartment,15823000.0,11523.7,1,0,1,1,0,0,1,0
L112017,bengaluru,Karnataka,Whitefield,1349.1,3,2.0,4,8.0,3.0,1-5,unfurnished,apartment,16881700.0,12513.0,1,1,1,0,0,0,1,0
L112018,kochi,Kerala,Marine Drive,1359.8,3,2.0,10,18.0,0.0,new,unfurnished,apartment,14239700.0,10471.9,0,0,1,0,0,0,1,1
L112019,chennai,Tamil Nadu,Velachery,874.1,1,1.0,1,9.0,32.0,20+,semi,apartment,6382200.0,7301.9,0,0,0,1,0,0,0,0
L112020,kolkata,West Bengal,Ballygunge,1543.0,3,3.0,6,7.0,34.0,20+,semi,independent,18820500.0,12197.5,1,0,0,1,1,0,1,1
L112021,kochi,Kerala,Aluva,970.7,2,1.0,0,0.0,8.0,5-10,semi,plot,3338600.0,3439.4,1,1,0,0,1,1,0,0
L112022,jaipur,Rajasthan,Jagatpura,1049.4,2,1.0,2,17.0,15.0,10-20,unfurnished,apartment,3709100.0,3534.7,1,1,1,1,0,1,0,0
L112023,delhi,Delhi,Noida,2123.0,4,,1,1.0,37.0,20+,unfurnished,independent,28053300.0,13214.2,1,0,0,1,1,0,1,0
L112024,chandigarh,Chandigarh,Mohali,1665.6,5,5.0,0,0.0,14.0,10-20,semi,plot,8692300.0,5218.8,1,0,1,0,0,0,0,0
L112025,bengaluru,Karnataka,Whitefield,1298.3,3,3.0,10,13.0,27.0,20+,semi,apartment,11284100.0,8691.6,0,0,0,0,0,0,1,1
L112026,delhi,Delhi,Rohini,1169.2,2,2.0,19,21.0,0.0,new,unfurnished,apartment,22433200.0,19186.5,0,1,1,1,0,0,0,0
L112027,hyderabad,Telangana,Kondapur,939.9,2,2.0,0,3.0,14.0,10-20,unfurnished,apartment,7740100.0,8234.7,1,1,1,1,1,1,1,1
L112028,kochi,Kerala,Aluva,784.3,1,1.0,14,16.0,3.0,1-5,semi,independent,4412400.0,5626.1,1,0,1,1,0,0,0,1
L112029,bengaluru,Karnataka,Koramangala,542.7,1,1.0,8,10.0,11.0,10-20,unfurnished,apartment,8033300.0,14801.8,0,1,1,0,1,1,0,0
L112030,jaipur,Rajasthan,Vaishali Nagar,1026.4,2,2.0,15,22.0,7.0,5-10,full,villa,6927400.0,6749.3,0,0,1,1,1,0,0,1
L112031,delhi,Delhi,Rohini,1089.8,2,1.0,4,8.0,2.0,1-5,unfurnished,apartment,15660900.0,14370.0,1,0,0,0,0,1,1,1
L112032,hyderabad,Telangana,Hitec City,839.5,1,1.0,4,18.0,0.0,new,semi,apartment,9120200.0,10863.8,1,0,0,0,0,1,0,0
L112033,mumbai,Maharashtra,Powai,903.8,2,1.0,0,11.0,15.0,10-20,unfurnished,apartment,24211200.0,26787.4,0,0,1,1,1,1,0,0
L112034,hyderabad,Telangana,Banjara Hills,2115.4,5,5.0,3,12.0,3.0,1-5,semi,independent,42129000.0,19915.5,1,1,0,0,1,0,1,1
L112035,lucknow,Uttar Pradesh,Hazratganj,1792.2,5,4.0,10,13.0,11.0,10-20,full,independent,13468400.0,7514.9,1,0,1,0,0,1,1,0
L112036,ahmedabad,Gujarat,Chandkheda,1214.7,2,2.0,1,1.0,15.0,10-20,unfurnished,apartment,4761400.0,3920.0,1,0,1,0,0,0,1,0
L112037,lucknow,Uttar Pradesh,Aliganj,1280.0,2,1.0,1,5.0,9.0,5-10,full,apartment,5468200.0,4271.9,1,0,0,0,0,1,0,0
L112038,delhi,Delhi,Noida,1484.2,3,2.0,3,5.0,4.0,1-5,semi,apartment,26611800.0,17930.4,1,0,1,0,1,1,0,0
L112039,chennai,Tamil Nadu,Adyar,908.4,2,2.0,0,0.0,0.0,new,full,plot,10428500.0,11480.3,0,1,0,0,1,0,1,1
L112040,kochi,Kerala,Panampilly Nagar,926.8,2,2.0,9,9.0,0.0,new,unfurnished,apartment,11186600.0,12070.6,1,0,1,1,1,1,0,0
L112041,kochi,Kerala,Kakkanad,1089.5,2,2.0,2,7.0,15.0,10-20,semi,apartment,6356900.0,5834.7,0,0,1,0,0,1,0,0
L112042,hyderabad,Telangana,Gachibowli,753.1,1,1.0,13,19.0,2.0,1-5,full,apartment,10580300.0,14048.5,1,1,0,1,1,1,1,0
L112043,kochi,Kerala,Kakkanad,1566.7,3,2.0,1,1.0,4.0,1-5,unfurnished,apartment,8840100.0,5642.7,1,0,0,1,0,0,0,1
L112044,bengaluru,Karnataka,Whitefield,1451.9,4,3.0,11,11.0,4.0,1-5,unfurnished,apartment,16124200.0,11105.9,0,0,1,0,1,0,0,1
L112045,bengaluru,Karnataka,Sarjapur Road,864.5,2,1.0,0,4.0,0.0,new,full,apartment,12087400.0,13982.3,0,1,1,1,0,0,1,1
L112046,kolkata,West Bengal,New Town,1214.5,3,3.0,5,5.0,6.0,5-10,semi,independent,10570800.0,8703.9,0,1,1,0,1,1,1,1
L112047,kochi,Kerala,Panampilly Nagar,1482.2,3,3.0,13,13.0,35.0,20+,full,apartment,12713100.0,8577.0,1,1,1,0,1,1,0,0
L112048,delhi,Delhi,Noida,1579.1,3,2.0,0,0.0,16.0,10-20,full,plot,17333000.0,10976.6,1,1,1,0,0,1,0,0
L112049,pune,Maharashtra,Koregaon Park,2496.8,5,5.0,1,7.0,2.0,1-5,semi,independent,42391800.0,16978.3,1,1,1,0,0,0,0,0
L112050,jaipur,Rajasthan,C-Scheme,584.8,1,1.0,5,8.0,2.0,1-5,unfurnished,apartment,5605900.0,9585.2,0,1,1,1,1,1,0,0
L112051,bengaluru,Karnataka,Hebbal,1582.6,3,2.0,4,4.0,1.0,1-5,semi,independent,25624500.0,16191.5,1,1,0,1,1,1,1,0
L112052,lucknow,Uttar Pradesh,Jankipuram,648.2,2,2.0,2,12.0,0.0,new,unfurnished,apartment,3113000.0,4802.3,1,0,1,1,1,1,0,1
L112053,ahmedabad,Gujarat,Chandkheda,1284.6,4,4.0,4,15.0,0.0,new,full,apartment,6702800.0,5217.7,0,1,1,0,0,1,1,1
L112054,kochi,Kerala,Panampilly Nagar,962.1,3,3.0,0,11.0,29.0,20+,semi,apartment,6874800.0,7145.3,1,1,1,0,1,0,0,0
L112055,lucknow,Uttar Pradesh,Indira Nagar,2141.0,5,4.0,10,15.0,9.0,5-10,unfurnished,villa,12998100.0,6071.0,1,1,0,1,1,1,1,0
L112056,jaipur,Rajasthan,Jagatpura,1504.4,3,3.0,0,6.0,3.0,1-5,unfurnished,apartment,5884800.0,3911.8,1,0,0,0,1,0,0,0
L112057,hyderabad,Telangana,Uppal,1105.5,2,2.0,6,15.0,0.0,new,semi,apartment,8440900.0,7635.4,1,1,1,1,1,0,0,1
L112058,chennai,Tamil Nadu,Porur,1511.9,3,2.0,0,0.0,27.0,20+,full,plot,7474100.0,4943.7,0,1,1,1,1,0,1,0
L112059,mumbai,Maharashtra,Andheri West,1215.3,3,3.0,0,0.0,18.0,10-20,unfurnished,plot,27094800.0,22295.4,1,1,0,1,1,1,1,1
L112060,bengaluru,Karnataka,Koramangala,554.3,1,1.0,9,22.0,2.0,1-5,semi,independent,11611600.0,20947.8,0,1,0,0,1,0,0,0
L112061,kolkata,West Bengal,Howrah,1319.3,3,3.0,0,16.0,5.0,5-10,unfurnished,apartment,6067000.0,4598.7,1,0,1,1,1,0,0,0
L112062,jaipur,Rajasthan,Malviya Nagar,1237.9,3,2.0,3,4.0,3.0,1-5,unfurnished,apartment,7716200.0,6233.3,0,0,0,0,0,1,0,1
L112063,lucknow,Uttar Pradesh,Raebareli Road,1984.0,4,4.0,2,11.0,0.0,new,full,apartment,7576800.0,3818.9,0,0,1,1,0,0,0,1
L112064,hyderabad,Telangana,Banjara Hills,1079.8,2,1.0,6,17.0,12.0,10-20,semi,apartment,16453700.0,15237.1,1,0,0,1,0,1,1,1
L112065,hyderabad,Telangana,Gachibowli,1018.0,2,1.0,1,22.0,0.0,new,semi,apartment,13656700.0,13415.7,1,1,1,1,1,0,1,1
L112066,pune,Maharashtra,Hadapsar,1367.6,2,1.0,8,13.0,6.0,5-10,unfurnished,apartment,11313200.0,8272.4,1,0,0,1,1,1,1,0
L112067,mumbai,Maharashtra,Bandra,760.3,1,1.0,12,,0.0,new,semi,independent,54780000.0,72051.4,1,1,0,1,1,0,1,1
L112068,chandigarh,Chandigarh,Mohali,1158.7,2,1.0,10,,0.0,new,semi,apartment,10771600.0,9296.0,0,0,1,1,1,0,1,1
L112069,kochi,Kerala,Aluva,865.2,3,2.0,10,11.0,7.0,5-10,semi,apartment,4619500.0,5339.1,0,1,0,1,0,1,1,0
L112070,lucknow,Uttar Pradesh,Gomti Nagar,680.7,1,1.0,10,10.0,4.0,1-5,full,apartment,5621400.0,8258.5,0,1,0,1,1,1,1,0
L112071,kolkata,West Bengal,Behala,2367.1,5,4.0,20,23.0,9.0,5-10,unfurnished,apartment,13059400.0,5517.1,0,1,1,1,0,1,1,0
L112072,pune,Maharashtra,Koregaon Park,1141.7,2,1.0,3,18.0,6.0,5-10,semi,apartment,19151000.0,16773.5,0,1,1,0,0,1,1,0
L112073,hyderabad,Telangana,Hitec City,1371.9,4,3.0,11,14.0,,10-20,unfurnished,independent,14684100.0,10703.5,0,1,0,1,0,0,0,1
L112074,lucknow,Uttar Pradesh,Hazratganj,1712.5,4,3.0,6,13.0,16.0,10-20,full,apartment,9994500.0,5836.1,1,0,0,1,0,1,1,0
L112075,kolkata,West Bengal,Salt Lake,1250.5,2,2.0,3,9.0,29.0,20+,unfurnished,apartment,8363600.0,6688.2,1,0,0,0,1,1,1,0
L112076,bengaluru,Karnataka,Indiranagar,640.0,1,1.0,4,6.0,16.0,10-20,semi,villa,17561600.0,27438.0,1,1,1,1,1,1,1,0
L112077,chennai,Tamil Nadu,Anna Nagar,1269.5,3,3.0,17,,0.0,new,unfurnished,apartment,13881700.0,10934.6,1,1,0,0,1,0,1,0
L112078,ahmedabad,Gujarat,SG Highway,1013.1,2,1.0,0,0.0,18.0,10-20,unfurnished,plot,5009200.0,4944.6,1,1,1,1,1,1,0,0
L112079,chennai,Tamil Nadu,Tambaram,810.9,3,3.0,1,7.0,4.0,1-5,unfurnished,independent,5987200.0,7383.6,0,0,1,0,1,1,1,1
